"SamplingEvent","Date","Julian","Year","Month","TideSeries","Site","SetNumber","SetDuration","Net","NetReclass","Agonidae spp.","Ammodytes sp.","Artedius sp.","Blepsias sp.","Clinocottus sp.","Clupea sp.","Enophrys sp.","Gadus sp.","Gasterosteus sp.","Gymnocanthus sp.","Hexagrammidae sp. (non-Ophiodon)","Hypomesus sp.","Lepidopsetta sp.","Leptocottus sp.","Limanda sp.","Liparidae sp.","Lumpenus sp.","Lyopsetta sp.","Mallotus sp.","Myoxocephalus sp.","Oligocottus sp.","Oncorhynchus sp.","Ophiodon sp.","Pholis sp.","Platichthys sp.","Pleuronectes sp.","Salvelinus sp.","Stichaeus sp.","Thaleichthys sp.","Trichodon sp.","TotalN","SppRichness"
"2019-07-03 MR Beaudreau",2019-07-03,184,2019,7,"Jun_2","MR",5,4.23,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.945626477541371,50.1182033096927,0,0,0,0,0,0,0,0,0,0,5.20094562647754,0,0,0,0,0,56.2647754137116,0.709219858156028
"2019-07-04 CC Beaudreau",2019-07-04,185,2019,7,"Jun_2","CC",4,7.53,"White","White",0.132802124833997,0,0,0,0,0,0.132802124833997,0,0.132802124833997,0,0,0,0,6.77290836653386,0.132802124833997,0,0.132802124833997,0,0,0.132802124833997,0,0,0,0,1.72642762284197,0,1.19521912350598,0,0,0,10.4913678618858,1.19521912350598
"2019-07-04 CC Beaudreau",2019-07-04,185,2019,7,"Jun_2","CC",5,9.5,"White","White",0,0.105263157894737,0,0,0,0,0,0,0.105263157894737,0,0.105263157894737,0,0,6.94736842105263,0,0.210526315789474,0.421052631578947,0,0,2.31578947368421,0,0,0,3.89473684210526,0.736842105263158,0,0,0,0,0,14.8421052631579,0.947368421052632
"2019-07-04 CC Beaudreau",2019-07-04,185,2019,7,"Jun_2","CC",6,6.33,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,4.89731437598736,0,0,0,0,0,3.63349131121643,0,0,0,0.4739336492891,0,0,0,0,0,0,9.00473933649289,0.4739336492891
"2019-07-04 CC Beaudreau",2019-07-04,185,2019,7,"Jun_2","CC",2,7.08,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.25988700564972,0,0,0,0,0,0,0,0,0,0,0.282485875706215,0,0.282485875706215,0,0,0,2.82485875706215,0.423728813559322
"2019-07-04 CC Beaudreau",2019-07-04,185,2019,7,"Jun_2","CC",1,7.4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.08108108108108,0,0,0,0,0,0.135135135135135,0,0,0,0,0.675675675675676,0,0.135135135135135,0,0,0,2.02702702702703,0.54054054054054
"2019-07-04 CC Beaudreau",2019-07-04,185,2019,7,"Jun_2","CC",3,5.97,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,3.51758793969849,0,0,0,0,0,0,0,0,0,0,0.33500837520938,0,0.33500837520938,0,0,0,4.18760469011725,0.50251256281407
"2019-08-01 MR Beaudreau",2019-08-01,213,2019,8,"Aug_1","MR",2,4.63,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,20.7343412526998,0,0,0,0,0,0,0,0.863930885529158,0,0,0.215982721382289,0,0,0,0,0,21.8142548596112,0.647948164146868
"2019-08-01 MR Beaudreau",2019-08-01,213,2019,8,"Aug_1","MR",3,5.52,"White","White",0,0,0,0,0,5.2536231884058,0,0,0,0,0,0,0,36.231884057971,0,0,0,0,0,0,0,0.543478260869565,0,0,0.72463768115942,0,0,0,0,0,42.7536231884058,0.72463768115942
"2019-08-01 MR Beaudreau",2019-08-01,213,2019,8,"Aug_1","MR",1,5.13,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,34.307992202729,0,0,0,0,0,0,0,0.389863547758285,0,0,0,0,0,0,0,0,34.6978557504873,0.389863547758285
"2019-08-01 MR Beaudreau",2019-08-01,213,2019,8,"Aug_1","MR",6,5.4,"White","White",0,0,0,0,0,0.185185185185185,0,0,0,0,0,0.185185185185185,0,0.555555555555555,0,0,0,0,0,0,0,0.37037037037037,0,0,0.925925925925926,0,0,0,0,0,2.22222222222222,0.925925925925926
"2019-08-01 MR Beaudreau",2019-08-01,213,2019,8,"Aug_1","MR",5,5.55,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.16216216216216,0.720720720720721,0,0,0,0,0,0,0,0,0,2.88288288288288,0,0,0,0,0,5.76576576576577,0.540540540540541
"2019-08-01 MR Beaudreau",2019-08-01,213,2019,8,"Aug_1","MR",4,3.25,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,18.1538461538462,0.615384615384615,0,0,0,0,0,0,0,0,0,0.923076923076923,0,0,0,0,0,19.6923076923077,0.923076923076923
"2019-08-02 ER Beaudreau",2019-08-02,214,2019,8,"Aug_1","ER",6,5.33,"White","White",0,0,0,0,0,2.62664165103189,0,0,0,0,0,0,0,25.328330206379,0.187617260787992,0,0,0,0.187617260787992,0,0,0,0,0,2.4390243902439,0,0,0,0,0,30.7692307692308,0.938086303939963
"2019-08-02 ER Beaudreau",2019-08-02,214,2019,8,"Aug_1","ER",2,4.05,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.493827160493827,0,0,0,0,0,0,0,0,0,0.246913580246914,0.246913580246914,0,0,0,0,0,0.987654320987654,0.740740740740741
"2019-08-02 ER Beaudreau",2019-08-02,214,2019,8,"Aug_1","ER",7,5.23,"White","White",0,0,0,0,0,0.191204588910134,0,0,0,0,0,0,0,48.1835564053537,0,0,0,0,0,0,0,0,0,0,3.25047801147227,0,0,0,0,0,51.6252390057361,0.573613766730401
"2019-08-02 ER Beaudreau",2019-08-02,214,2019,8,"Aug_1","ER",3,5.87,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,4.77001703577513,0,0,0,0,0,0,0,0,0,0,0.340715502555366,0,0,0,0,0,5.11073253833049,0.340715502555366
"2019-08-02 ER Beaudreau",2019-08-02,214,2019,8,"Aug_1","ER",1,5.08,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.984251968503937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984251968503937,0.196850393700787
"2019-08-02 ER Beaudreau",2019-08-02,214,2019,8,"Aug_1","ER",4,4.98,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,14.859437751004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.859437751004,0.200803212851406
"2019-08-02 ER Beaudreau",2019-08-02,214,2019,8,"Aug_1","ER",5,5.77,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.77296360485269,1.21317157712305,0,0,0,0,0,0,0,0,0,0.519930675909879,0,0,0,0,0,4.50606585788562,0.519930675909879
"2019-08-03 LC Beaudreau",2019-08-03,215,2019,8,"Aug_1","LC",3,3.17,"White","White",0,0,0,0,0,0.946372239747634,0,0,0,0,0,0,0,4.41640378548896,0,0,0,0,0,0,0,0,0,0,0.315457413249211,0,0,0,0,0,5.6782334384858,0.946372239747634
"2019-08-03 LC Beaudreau",2019-08-03,215,2019,8,"Aug_1","LC",1,2.78,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.719424460431655,0,0,0,0,0,0,0,0,0,0,0.719424460431655,0,0,0,0,0,1.43884892086331,0.719424460431655
"2019-08-03 LC Beaudreau",2019-08-03,215,2019,8,"Aug_1","LC",5,4.5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,5.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11111111111111,0.222222222222222
"2019-08-03 LC Beaudreau",2019-08-03,215,2019,8,"Aug_1","LC",4,3.43,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,11.9533527696793,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,13.9941690962099,0.583090379008746
"2019-08-03 LC Beaudreau",2019-08-03,215,2019,8,"Aug_1","LC",6,2.1,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0.952380952380952,0,0,0,0,0,3.80952380952381,0.952380952380952
"2019-08-03 LC Beaudreau",2019-08-03,215,2019,8,"Aug_1","LC",2,2.2,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0,0.909090909090909,0.909090909090909
"2019-08-04 CC Beaudreau",2019-08-04,216,2019,8,"Aug_1","CC",5,8.4,"White","White",0,0,0,0,0,0,0.595238095238095,0,0,0,0,0,0,2.61904761904762,0.357142857142857,0,0,0,0,0.476190476190476,0,0,0,0,1.42857142857143,0,0,0,0,0,5.47619047619048,0.595238095238095
"2019-08-04 CC Beaudreau",2019-08-04,216,2019,8,"Aug_1","CC",6,6.22,"White","White",0,0,0,0,0,0,0.643086816720257,0,0,0,0,0.160771704180064,0,4.98392282958199,0.160771704180064,0,0,0,0,0.160771704180064,0,0,0,0,0.803858520900322,0,0.160771704180064,0,0,0,7.07395498392283,1.12540192926045
"2019-08-04 CC Beaudreau",2019-08-04,216,2019,8,"Aug_1","CC",1,5.6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0.535714285714286,0,0.178571428571429,0,0,0,0.892857142857143,0.535714285714286
"2019-08-04 CC Beaudreau",2019-08-04,216,2019,8,"Aug_1","CC",4,7.3,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.136986301369863,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,0,0,0,1.50684931506849,0.410958904109589
"2019-08-04 CC Beaudreau",2019-08-04,216,2019,8,"Aug_1","CC",3,5.98,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.167224080267559,0,0,0,0,0,0,0,0,0,0,0.501672240802676,0,0,0,0,0,0.668896321070234,0.334448160535117
"2019-08-04 CC Beaudreau",2019-08-04,216,2019,8,"Aug_1","CC",2,6.43,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31104199066874,0,0,0,0,0,0.31104199066874,0.15552099533437
"2019-08-05 ShC Beaudreau",2019-08-05,217,2019,8,"Aug_1","ShC",6,5.37,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.30353817504655,0,0,0,0,0,0.37243947858473,0,0.558659217877095,0,0,0,0,0.931098696461825,0,0,0,3.1657355679702,0.74487895716946
"2019-08-05 ShC Beaudreau",2019-08-05,217,2019,8,"Aug_1","ShC",3,4.73,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,16.4904862579281,0,0,0,0,0,0,0,0,0,0,2.5369978858351,0,0.211416490486258,0,0,0,19.2389006342495,0.634249471458774
"2019-08-05 ShC Beaudreau",2019-08-05,217,2019,8,"Aug_1","ShC",5,4.88,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.04918032786885,0,0.204918032786885,0,0,0,0.614754098360656,0,0,0,0,0.204918032786885,0,0.409836065573771,0,0,0,3.48360655737705,1.02459016393443
"2019-08-05 ShC Beaudreau",2019-08-05,217,2019,8,"Aug_1","ShC",4,4.82,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4149377593361,0,0,0,0,0,0.622406639004149,0,0,0,0,0.4149377593361,0,0.20746887966805,0,0,0,1.6597510373444,0.829875518672199
"2019-08-05 ShC Beaudreau",2019-08-05,217,2019,8,"Aug_1","ShC",1,5.33,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.375234521575985,0,0,0,0,0,0,0,0,0,0,0.375234521575985,0,0,0,0,0,0.75046904315197,0.375234521575985
"2019-08-05 ShC Beaudreau",2019-08-05,217,2019,8,"Aug_1","ShC",2,4.58,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.218340611353712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218340611353712,0.218340611353712
"2019-08-30 LC Beaudreau",2019-08-30,242,2019,8,"Aug_2","LC",4,2.73,"White","White",0,0,0,0,0,0,0,0,0.732600732600733,0,0,0,0,0.366300366300366,0,0,0,0,0,0,0,0,0,0,0.366300366300366,0,0,0,0,0,1.46520146520147,1.0989010989011
"2019-08-30 LC Beaudreau",2019-08-30,242,2019,8,"Aug_2","LC",6,4.8,"White","White",0,0,0,0,0,0,0,0,0.208333333333333,0,0,0,0,0.416666666666667,0,0.208333333333333,0,0,0,0,0,0,0,0,0.416666666666667,0,0,0,0,0,1.25,0.833333333333333
"2019-08-30 LC Beaudreau",2019-08-30,242,2019,8,"Aug_2","LC",2,2.63,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.380228136882129,0,0,0,0,0,0,0,0,0,0,1.14068441064639,0,0,0,0,0,1.52091254752852,0.760456273764259
"2019-08-30 LC Beaudreau",2019-08-30,242,2019,8,"Aug_2","LC",3,3.22,"White","White",0,0,0,0,0,0,0,0,0.31055900621118,0,0,0,0,0.31055900621118,0,0,0,0,0,0,0,0,0,0,0.93167701863354,0,0,0,0,0,1.5527950310559,0.93167701863354
"2019-08-30 LC Beaudreau",2019-08-30,242,2019,8,"Aug_2","LC",1,2.75,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63636363636364,0,0,0,0,0,3.63636363636364,0.363636363636364
"2019-08-31 ER Beaudreau",2019-08-31,243,2019,8,"Aug_2","ER",5,5.73,"White","White",0,0.174520069808028,0,0,0,0,0,0,0,0,0,0,0,52.8795811518325,0,0,0,0,0,0,0,0,0,0,1.39616055846422,0,0,0,0,0,54.4502617801047,0.523560209424084
"2019-08-31 ER Beaudreau",2019-08-31,243,2019,8,"Aug_2","ER",4,6.02,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,10.4651162790698,0.166112956810631,0,0,0,0,0,0,0,0,0,0.664451827242525,0,0,0,0,0,11.2956810631229,0.498338870431894
"2019-08-31 ER Beaudreau",2019-08-31,243,2019,8,"Aug_2","ER",2,5.3,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,4.15094339622642,0,0,0,0,0,0,0,0,0,0,0.188679245283019,0,0,0,0,0,4.33962264150943,0.377358490566038
"2019-08-31 ER Beaudreau",2019-08-31,243,2019,8,"Aug_2","ER",1,6.93,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.87590187590188,0,0,0,0,0,0,0,0,0,0,0.288600288600289,0,0,0,0,0,2.16450216450216,0.288600288600289
"2019-08-31 ER Beaudreau",2019-08-31,243,2019,8,"Aug_2","ER",6,6.83,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,28.696925329429,0.292825768667643,0,0,0,0,0,0,0,0,0,3.22108345534407,0,0,0,0,0,32.2108345534407,0.439238653001464
"2019-08-31 ER Beaudreau",2019-08-31,243,2019,8,"Aug_2","ER",3,7.13,"White","White",0.140252454417952,0,0,0,0,0,0,0,0,0,0,0,0,6.73211781206171,0,0,0,0,0,0,0,0,0,0,0.561009817671809,0,0,0,0,0,7.43338008415147,0.420757363253857
"2019-09-01 CC Beaudreau",2019-09-01,244,2019,9,"Aug_2","CC",5,5,"White","White",0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0,0,1,0,0,0,0,0,2.2,0.8
"2019-09-01 CC Beaudreau",2019-09-01,244,2019,9,"Aug_2","CC",2,4.92,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.203252032520325,0,0,0,0,0,0,0,0,0,0,0.40650406504065,0,0,0,0,0,0.609756097560976,0.40650406504065
"2019-09-01 CC Beaudreau",2019-09-01,244,2019,9,"Aug_2","CC",3,5.48,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.182481751824818,0,0,0,0,0,0,0,0,0,0,0.182481751824818,0,0,0,0,0,0.364963503649635,0.364963503649635
"2019-09-01 CC Beaudreau",2019-09-01,244,2019,9,"Aug_2","CC",4,7.07,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.848656294200849,0,0,0,0,0,0,0,0,0,0,0.282885431400283,0,0,0,0,0,1.13154172560113,0.282885431400283
"2019-09-01 CC Beaudreau",2019-09-01,244,2019,9,"Aug_2","CC",1,5.27,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189753320683112,0,0,0,0,0,0.189753320683112,0.189753320683112
"2019-09-01 CC Beaudreau",2019-09-01,244,2019,9,"Aug_2","CC",6,6.28,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07006369426752,0,0,0,0,0,2.07006369426752,0.159235668789809
"2019-09-02 MR Beaudreau",2019-09-02,245,2019,9,"Aug_2","MR",3,6.8,"White","White",0,0,0,0,0,0,0.147058823529412,0,0,0,0,0.294117647058824,0,1.91176470588235,0,0,0,0,0,0,0,0,0,0,1.32352941176471,0,0,0,0,0,3.67647058823529,0.588235294117647
"2019-09-02 MR Beaudreau",2019-09-02,245,2019,9,"Aug_2","MR",1,5.7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.92982456140351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92982456140351,0.175438596491228
"2019-09-02 MR Beaudreau",2019-09-02,245,2019,9,"Aug_2","MR",5,6.07,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,3.78912685337726,0,0,0,0,0,0,0,0,0,0,0.329489291598023,0,0,0,0,0,4.11861614497529,0.329489291598023
"2019-09-02 MR Beaudreau",2019-09-02,245,2019,9,"Aug_2","MR",6,5.2,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,9.61538461538461,0,0,0,0,0,0,0,0,0,0,1.34615384615385,0,0,0,0,0,10.9615384615385,0.384615384615385
"2019-09-02 MR Beaudreau",2019-09-02,245,2019,9,"Aug_2","MR",7,5.5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,19.4545454545455,0,0,0,0,0,0,0,0,0,0,2.36363636363636,0,0,0,0,0,21.8181818181818,0.363636363636364
"2019-09-02 MR Beaudreau",2019-09-02,245,2019,9,"Aug_2","MR",2,5.65,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.5929203539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5929203539823,0.176991150442478
"2019-09-03 ShC Beaudreau",2019-09-03,246,2019,9,"Aug_2","ShC",6,4.53,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,3.53200883002207,0.441501103752759,0,0,0,0,0,0,0,0,0,2.42825607064018,0,0,0,0,0,6.40176600441501,0.662251655629139
"2019-09-03 ShC Beaudreau",2019-09-03,246,2019,9,"Aug_2","ShC",3,5.52,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,3.26086956521739,0,0,0,0,0,0,0,0,0,0,0.181159420289855,0,0,0,0,0,3.44202898550725,0.36231884057971
"2019-09-03 ShC Beaudreau",2019-09-03,246,2019,9,"Aug_2","ShC",4,5.75,"White","White",0.173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,12.3478260869565,0,0,0,0,0,0,0,0,0,0,0.173913043478261,0,0,0,0,0,12.695652173913,0.521739130434783
"2019-09-03 ShC Beaudreau",2019-09-03,246,2019,9,"Aug_2","ShC",1,5.67,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,4.40917107583774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40917107583774,0.17636684303351
"2019-09-03 ShC Beaudreau",2019-09-03,246,2019,9,"Aug_2","ShC",2,6.33,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.947867298578199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947867298578199,0.157977883096367
"2019-09-03 ShC Beaudreau",2019-09-03,246,2019,9,"Aug_2","ShC",5,4.1,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.487804878048781,0,0,0,0,0,0,0,0.24390243902439,0,0,0,0,0,0,0,0,0.731707317073171,0.487804878048781
